0.000000000000000000e+00
0.000000000000000000e+00
1.036012888152898666e-04
3.563731242130607877e-04
9.657559752999442118e-04
1.982696424663423287e-03
3.219123278656724381e-03
4.584996252882566486e-03
6.382256586898758105e-03
8.471712854917781699e-03
1.085078349266440506e-02
1.379867235030985372e-02
1.677583648575606962e-02
1.969426952447755896e-02
2.319902065598106536e-02
2.697581090995449654e-02
3.143965285695332623e-02
3.577446268500612120e-02
3.989762911422128910e-02
4.472166567447130592e-02
4.979724832163534565e-02
5.512036461138573179e-02
6.068700814572650093e-02
6.649241133950696547e-02
7.253918934994754708e-02
7.945628471472979126e-02
8.529669445107490588e-02
9.192804277754784703e-02
9.936403566492885142e-02
1.055074961263662431e-01
1.122683270215470014e-01
1.189142446247956064e-01
1.256944697726208870e-01
1.333482564256047165e-01
1.397825665533400097e-01
1.478301365532370126e-01
1.545554150910450897e-01
1.621804963306526792e-01
1.707726871472053098e-01
1.787178449665872138e-01
1.859350514979012381e-01
1.948607770086974167e-01
2.022667975766261339e-01
2.106219105713828532e-01
2.191282266722797689e-01
2.277858825689164091e-01
2.364711721455376447e-01
2.451612814411149588e-01
2.547271563739896272e-01
2.634302810354148261e-01
2.712744574827971600e-01
2.800166300656263263e-01
2.896824932385659856e-01
2.976423588225149963e-01
3.065537977459395491e-01
3.155481267886545149e-01
3.246371720894764556e-01
3.347570241722762074e-01
3.440782991971477189e-01
3.525736019443286295e-01
3.621374835292180960e-01
3.728100143341540607e-01
3.816065864352214398e-01
3.914125040698032132e-01
4.012577101468757790e-01
4.121346276754984661e-01
4.210715727121199792e-01
4.320407877202282476e-01
4.410527729810024278e-01
4.510509896876099267e-01
4.617460085170623785e-01
4.700048314593853194e-01
4.786974633843452676e-01
4.870011784777005248e-01
4.957726819018539732e-01
5.029227353467378148e-01
5.116712040361649505e-01
5.188751483843316858e-01
5.269079558356977167e-01
5.357452414755996539e-01
5.429760666982744732e-01
5.510100012032668193e-01
5.590434847832767007e-01
5.670767507224179216e-01
5.759136439401102425e-01
5.839480446673982472e-01
5.919837959859944876e-01
6.000213405965287849e-01
6.072568820097317133e-01
6.161029388251899608e-01
6.233430282683158907e-01
6.321953380766884845e-01
6.394411625654689013e-01
6.483012812612617415e-01
6.563602184229627712e-01
6.644235661280181171e-01
6.716846395040517725e-01
6.797455784483898977e-01
6.884978140116009282e-01
6.955407649314322427e-01
7.032502820461291604e-01
7.115909683385622797e-01
7.190491804149489186e-01
